-180 98.3553 55 
-190.607 108.962 55 
-190.607 108.962 45 
-180 98.3553 45 

-180 98.3553 55 
-194.489 94.4731 55 
-194.489 94.4731 45 
-180 98.3553 45 

-180 98.3553 55 
-183.882 83.8665 55 
-183.882 83.8665 45 
-180 98.3553 45 

-180 98.3553 55 
-169.393 87.7487 55 
-169.393 87.7487 45 
-180 98.3553 45 

-180 98.3553 55 
-165.511 102.238 55 
-165.511 102.238 45 
-180 98.3553 45 

-180 98.3553 55 
-176.118 112.844 55 
-176.118 112.844 45 
-180 98.3553 45 

-180 98.3553 55 
-190.607 108.962 55 
-190.607 108.962 45 
-180 98.3553 45 

